-1.269211, 36.950695
-1.269856, 36.951218
-1.271541, 36.952110
-1.271852, 36.950222
-1.271554, 36.950160
-1.272263, 36.951460
-1.271716, 36.951275
-1.271253, 36.951470
-1.271073, 36.951988
-1.271001, 36.951959
-1.270885, 36.952717
-1.269202, 36.952380
-1.268285, 36.953854
-1.267510, 36.953285
-1.266027, 36.954002
-1.261802, 36.950676
-1.266353, 36.950836
-1.266582, 36.950930
-1.267686, 36.950760
-1.267075, 36.948890
-1.267196, 36.948673
-1.269228, 36.950188
-1.269707, 36.950422
